datetime,total_kw,lighting_kw,cooling_kw,fan_kw,plug_kw,datacenter_kw,oat_f
2024-02-11 24:00,90.8,5.1,13.0,5.2,8.8,50.1,35.1
2024-02-12 01:00,94.3,5.1,13.0,5.2,8.8,50.1,35.1
2024-02-12 02:00,96.9,5.1,13.0,5.2,8.8,50.1,34.4
2024-02-12 03:00,98.9,5.1,13.0,5.2,8.8,50.1,34.0
2024-02-12 04:00,100.0,5.1,13.0,5.2,8.8,50.1,34.0
2024-02-12 05:00,100.8,5.1,13.0,5.2,8.8,50.1,34.0
2024-02-12 06:00,100.6,5.1,13.0,5.2,8.8,50.1,34.7
2024-02-12 07:00,106.0,7.1,13.0,16.7,10.8,50.1,35.1
2024-02-12 08:00,190.4,24.4,14.0,21.4,21.3,50.1,35.1
2024-02-12 09:00,195.1,37.8,14.3,21.4,32.2,50.1,35.1
2024-02-12 10:00,189.4,40.9,13.0,21.4,36.0,50.1,35.6
2024-02-12 11:00,187.6,40.9,13.0,21.4,36.0,50.1,36.0
2024-02-12 12:00,185.0,40.9,13.0,21.4,36.0,50.1,36.0
2024-02-12 13:00,183.5,40.9,16.0,21.4,36.0,50.1,36.6
2024-02-12 14:00,179.4,40.9,13.1,21.4,36.0,50.1,37.0
2024-02-12 15:00,182.6,40.9,13.0,21.4,36.0,50.1,35.1
2024-02-12 16:00,187.6,40.9,13.0,21.4,36.0,50.1,32.1
2024-02-12 17:00,191.3,40.9,13.0,21.4,36.0,50.1,30.4
2024-02-12 18:00,189.4,40.9,13.0,21.4,28.1,50.1,29.3
2024-02-12 19:00,165.5,24.9,13.0,21.4,17.6,50.1,28.4
2024-02-12 20:00,167.4,24.9,13.0,21.4,17.6,50.1,27.4
2024-02-12 21:00,162.9,19.2,13.0,12.5,17.6,50.1,26.4
2024-02-12 22:00,172.8,12.2,13.0,11.9,10.8,50.1,24.8
2024-02-12 23:00,106.3,5.1,13.0,7.0,8.8,50.1,23.4
2024-02-12 24:00,116.2,5.1,13.0,7.2,8.8,50.1,22.3
2024-02-13 01:00,120.3,5.1,13.0,7.2,8.8,50.1,21.4
2024-02-13 02:00,124.2,5.1,13.0,7.8,8.8,50.1,20.3
2024-02-13 03:00,125.5,5.1,13.0,7.2,8.8,50.1,19.9
2024-02-13 04:00,126.6,5.1,13.0,7.2,8.8,50.1,19.9
2024-02-13 05:00,127.9,5.1,13.0,7.2,8.8,50.1,19.9
2024-02-13 06:00,130.0,5.1,13.0,7.2,8.8,50.1,19.4
2024-02-13 07:00,115.0,7.1,13.0,16.7,10.8,50.1,19.0
2024-02-13 08:00,209.6,24.4,12.9,21.4,21.3,50.1,19.0
2024-02-13 09:00,207.2,37.8,12.9,21.4,32.2,50.1,20.3
2024-02-13 10:00,199.5,40.9,12.9,21.4,36.0,50.1,22.3
2024-02-13 11:00,197.2,40.9,12.9,21.4,36.0,50.1,23.0
2024-02-13 12:00,194.9,40.9,12.9,21.4,36.0,50.1,23.7
2024-02-13 13:00,192.9,40.9,15.9,21.4,36.0,50.1,24.6
2024-02-13 14:00,188.5,40.9,13.0,21.4,36.0,50.1,25.7
2024-02-13 15:00,186.7,40.9,13.1,21.4,36.0,50.1,27.3
2024-02-13 16:00,186.4,40.9,13.0,21.4,36.0,50.1,27.4
2024-02-13 17:00,189.6,40.9,13.0,21.4,36.0,50.1,26.4
2024-02-13 18:00,191.2,40.9,13.0,21.4,28.1,50.1,24.8
2024-02-13 19:00,169.5,24.9,13.0,21.4,17.6,50.1,23.4
2024-02-13 20:00,171.3,24.9,13.0,21.4,17.6,50.1,23.0
2024-02-13 21:00,166.5,19.2,13.0,12.5,17.6,50.1,23.0
2024-02-13 22:00,174.9,12.2,13.0,11.9,10.8,50.1,23.0
2024-02-13 23:00,104.0,5.1,12.9,5.8,8.8,50.1,23.0
2024-02-13 24:00,114.0,5.1,12.9,6.5,8.8,50.1,22.3
2024-02-14 01:00,119.3,5.1,12.9,7.2,8.8,50.1,21.4
2024-02-14 02:00,121.8,5.1,12.9,7.2,8.8,50.1,21.0
2024-02-14 03:00,125.0,5.1,12.9,7.8,8.8,50.1,20.3
2024-02-14 04:00,127.3,5.1,12.9,7.2,8.8,50.1,18.7
2024-02-14 05:00,128.4,5.1,12.9,7.2,8.8,50.1,18.6
2024-02-14 06:00,138.3,5.1,12.9,7.8,8.8,50.1,15.9
2024-02-14 07:00,147.0,7.1,12.9,20.2,10.8,50.1,13.3
2024-02-14 08:00,213.9,24.4,12.9,21.4,21.3,50.1,14.8
2024-02-14 09:00,205.2,37.8,13.0,21.4,32.2,50.1,21.0
2024-02-14 10:00,192.8,40.9,12.9,21.4,36.0,50.1,26.6
2024-02-14 11:00,185.3,40.9,13.1,21.4,36.0,50.1,31.2
2024-02-14 12:00,180.1,40.9,14.0,21.4,36.0,50.1,34.9
2024-02-14 13:00,177.5,40.9,17.4,21.4,36.0,50.1,36.6
2024-02-14 14:00,170.9,40.9,14.7,21.4,36.0,50.1,38.3
2024-02-14 15:00,167.0,40.9,15.0,21.4,36.0,50.1,41.5
2024-02-14 16:00,165.6,40.9,15.0,21.4,36.0,50.1,43.0
2024-02-14 17:00,170.5,40.9,14.4,21.4,36.0,50.1,41.7
2024-02-14 18:00,172.6,40.9,13.0,21.4,28.1,50.1,38.5
2024-02-14 19:00,151.4,24.9,13.0,21.4,17.6,50.1,36.4
2024-02-14 20:00,153.5,24.9,13.0,21.4,17.6,50.1,35.4
2024-02-14 21:00,147.2,19.2,13.0,12.4,17.6,50.1,35.1
2024-02-14 22:00,144.0,12.2,13.0,11.9,10.8,50.1,34.4
2024-02-14 23:00,84.4,5.1,13.0,5.8,8.8,50.1,34.0
2024-02-14 24:00,89.2,5.1,13.0,5.2,8.8,50.1,35.2
2024-02-15 01:00,92.4,5.1,13.0,5.2,8.8,50.1,36.0
2024-02-15 02:00,96.6,5.1,13.0,5.2,8.8,50.1,34.2
2024-02-15 03:00,98.2,5.1,13.0,5.2,8.8,50.1,34.3
2024-02-15 04:00,98.7,5.1,13.0,5.2,8.8,50.1,35.1
2024-02-15 05:00,99.9,5.1,13.0,5.2,8.8,50.1,35.1
2024-02-15 06:00,100.6,5.1,13.0,5.2,8.8,50.1,35.1
2024-02-15 07:00,105.9,7.1,13.1,16.7,10.8,50.1,36.9
2024-02-15 08:00,185.5,24.4,14.5,21.4,21.3,50.1,39.2
2024-02-15 09:00,188.0,37.8,14.9,21.4,32.2,50.1,40.6
2024-02-15 10:00,182.9,40.9,13.0,21.4,36.0,50.1,41.7
2024-02-15 11:00,177.5,40.9,13.5,21.4,36.0,50.1,43.3
2024-02-15 12:00,172.8,40.9,14.0,21.4,36.0,50.1,47.1
2024-02-15 13:00,170.2,40.9,17.4,21.4,36.0,50.1,49.6
2024-02-15 14:00,165.6,40.9,14.6,21.4,36.0,50.1,50.7
2024-02-15 15:00,165.2,40.9,14.8,21.4,36.0,50.1,51.6
2024-02-15 16:00,165.9,40.9,14.8,21.4,36.0,50.1,51.4
2024-02-15 17:00,168.3,40.9,14.5,21.4,36.0,50.1,49.7
2024-02-15 18:00,164.5,40.9,13.0,21.4,28.1,50.1,48.4
2024-02-15 19:00,141.5,24.9,13.0,21.4,17.6,50.1,46.1
2024-02-15 20:00,144.0,24.9,13.0,21.4,17.6,50.1,44.4
2024-02-15 21:00,134.8,19.2,13.0,11.4,17.6,50.1,44.1
2024-02-15 22:00,131.1,12.2,13.0,11.9,10.8,50.1,44.1
2024-02-15 23:00,83.6,5.1,13.0,6.5,8.8,50.1,44.1
2024-02-15 24:00,82.2,5.1,13.0,5.2,8.8,50.1,43.4
2024-02-16 01:00,84.0,5.1,13.0,5.2,8.8,50.1,43.0
2024-02-16 02:00,85.1,5.1,13.0,5.2,8.8,50.1,42.4
2024-02-16 03:00,86.8,5.1,13.0,5.2,8.8,50.1,41.4
2024-02-16 04:00,89.6,5.1,13.0,5.2,8.8,50.1,40.3
2024-02-16 05:00,92.8,5.1,13.0,5.2,8.8,50.1,38.7
2024-02-16 06:00,95.6,5.1,13.0,5.2,8.8,50.1,37.4
2024-02-16 07:00,96.7,5.1,13.0,5.2,8.8,50.1,37.0
2024-02-16 08:00,160.3,8.6,13.0,21.4,10.3,50.1,36.4
2024-02-16 09:00,156.3,20.9,13.0,21.4,18.6,50.1,36.6
2024-02-16 10:00,147.1,23.9,13.0,21.4,22.3,50.1,38.8
2024-02-16 11:00,143.4,23.9,13.2,21.4,22.3,50.1,39.9
2024-02-16 12:00,145.1,23.9,13.1,21.4,22.3,50.1,39.4
2024-02-16 13:00,140.2,23.9,13.8,21.4,22.3,50.1,39.6
2024-02-16 14:00,127.7,20.5,14.1,21.4,17.1,50.1,41.8
2024-02-16 15:00,123.8,20.5,14.4,21.4,17.1,50.1,43.7
2024-02-16 16:00,123.4,20.5,14.2,21.4,17.1,50.1,43.4
2024-02-16 17:00,125.8,20.5,13.8,21.4,17.1,50.1,42.4
2024-02-16 18:00,134.6,18.2,13.2,21.4,17.1,50.1,40.2
2024-02-16 19:00,134.8,18.2,13.0,10.7,17.1,50.1,37.8
2024-02-16 20:00,140.6,18.2,13.0,11.9,17.1,50.1,35.1
2024-02-16 21:00,145.6,18.2,13.0,11.9,17.1,50.1,34.7
2024-02-16 22:00,148.2,11.2,13.0,12.6,10.3,50.1,32.5
2024-02-16 23:00,90.1,5.1,13.0,5.2,8.8,50.1,29.7
2024-02-16 24:00,100.6,5.1,13.0,5.2,8.8,50.1,26.5
2024-02-17 01:00,106.5,5.1,13.0,5.2,8.8,50.1,25.0
2024-02-17 02:00,110.1,5.1,13.0,5.8,8.8,50.1,24.4
2024-02-17 03:00,115.0,5.1,13.0,7.2,8.8,50.1,23.4
2024-02-17 04:00,118.6,5.1,13.0,7.8,8.8,50.1,22.3
2024-02-17 05:00,119.2,5.1,13.0,7.2,8.8,50.1,21.9
2024-02-17 06:00,121.4,5.1,13.0,7.2,8.8,50.1,21.4
2024-02-17 07:00,122.6,5.1,13.0,7.2,8.8,50.1,21.6
2024-02-17 08:00,108.9,5.1,13.0,7.2,8.8,50.1,23.8
2024-02-17 09:00,90.8,5.1,13.0,7.8,8.8,50.1,28.7
2024-02-17 10:00,82.2,5.1,13.0,5.2,8.8,50.1,36.5
2024-02-17 11:00,82.2,5.1,13.0,5.2,8.8,50.1,43.7
2024-02-17 12:00,109.5,5.1,13.0,9.9,8.8,50.1,47.8
2024-02-17 13:00,103.1,11.7,13.0,9.9,11.8,50.1,51.5
2024-02-17 14:00,101.8,14.8,13.0,9.9,14.1,50.1,54.3
2024-02-17 15:00,101.8,14.8,13.0,9.9,14.1,50.1,55.0
2024-02-17 16:00,101.9,14.8,13.1,9.9,14.1,50.1,55.0
2024-02-17 17:00,102.5,14.8,13.1,9.9,14.1,50.1,54.4
2024-02-17 18:00,107.7,7.7,13.1,9.9,8.8,50.1,50.2
2024-02-17 19:00,82.3,5.1,13.1,5.2,8.8,50.1,45.5
2024-02-17 20:00,82.3,5.1,13.1,5.2,8.8,50.1,41.5
2024-02-17 21:00,82.3,5.1,13.1,5.2,8.8,50.1,38.1
2024-02-17 22:00,87.5,5.1,13.0,5.2,8.8,50.1,34.6
2024-02-17 23:00,93.8,5.1,13.0,5.2,8.8,50.1,32.4
2024-02-17 24:00,98.0,5.1,13.0,5.2,8.8,50.1,31.3
2024-02-18 01:00,101.5,5.1,13.0,5.2,8.8,50.1,29.7
2024-02-18 02:00,103.6,5.1,13.0,5.2,8.8,50.1,28.9
2024-02-18 03:00,105.6,5.1,13.0,5.8,8.8,50.1,28.9
2024-02-18 04:00,108.7,5.1,13.0,7.2,8.8,50.1,28.4
2024-02-18 05:00,109.2,5.1,13.0,7.8,8.8,50.1,29.3
2024-02-18 06:00,109.7,5.1,13.0,7.2,8.8,50.1,29.3
2024-02-18 07:00,108.3,7.1,13.0,16.7,10.8,50.1,28.4
2024-02-18 08:00,192.5,24.4,13.5,21.4,21.3,50.1,31.8
2024-02-18 09:00,190.7,37.8,14.6,21.4,32.2,50.1,36.5
2024-02-18 10:00,180.4,40.9,13.3,21.4,36.0,50.1,40.5
2024-02-18 11:00,172.8,40.9,14.4,21.4,36.0,50.1,43.9
2024-02-18 12:00,169.8,40.9,14.7,21.4,36.0,50.1,46.2
2024-02-18 13:00,167.0,40.9,18.4,21.4,36.0,50.1,48.9
2024-02-18 14:00,164.4,40.9,16.0,21.4,36.0,50.1,51.2
2024-02-18 15:00,164.3,40.9,16.0,21.4,36.0,50.1,52.7
2024-02-18 16:00,164.1,40.9,15.8,21.4,36.0,50.1,52.4
2024-02-18 17:00,163.6,40.9,15.3,21.4,36.0,50.1,50.1
2024-02-18 18:00,160.7,40.9,13.5,21.4,28.1,50.1,48.4
2024-02-18 19:00,141.0,24.9,13.1,21.4,17.6,50.1,44.3
2024-02-18 20:00,146.2,24.9,13.1,21.4,17.6,50.1,40.7
2024-02-18 21:00,137.8,19.2,13.1,11.6,17.6,50.1,40.6
2024-02-18 22:00,132.4,12.2,13.1,11.9,10.8,50.1,41.7
2024-02-18 23:00,83.6,5.1,13.1,6.5,8.8,50.1,42.6
2024-02-18 24:00,82.3,5.1,13.1,5.2,8.8,50.1,41.7
2024-02-19 01:00,83.1,5.1,13.1,5.2,8.8,50.1,41.7
2024-02-19 02:00,85.2,5.1,13.1,5.2,8.8,50.1,39.5
2024-02-19 03:00,89.7,5.1,13.0,5.2,8.8,50.1,36.7
2024-02-19 04:00,92.3,5.1,13.0,5.2,8.8,50.1,36.0
2024-02-19 05:00,93.4,5.1,13.0,5.2,8.8,50.1,36.0
2024-02-19 06:00,94.5,5.1,13.0,5.2,8.8,50.1,36.0
2024-02-19 07:00,104.2,7.1,13.3,16.7,10.8,50.1,36.0
2024-02-19 08:00,185.1,24.4,14.7,21.4,21.3,50.1,37.9
2024-02-19 09:00,187.3,37.8,15.2,21.4,32.2,50.1,40.3
2024-02-19 10:00,179.5,40.9,13.4,21.4,36.0,50.1,42.2
2024-02-19 11:00,176.1,40.9,13.7,21.4,36.0,50.1,43.7
2024-02-19 12:00,173.9,40.9,14.0,21.4,36.0,50.1,45.3
2024-02-19 13:00,175.2,40.9,16.8,21.4,36.0,50.1,44.8
2024-02-19 14:00,175.1,40.9,13.6,21.4,36.0,50.1,42.1
2024-02-19 15:00,178.0,40.9,13.4,21.4,36.0,50.1,40.3
2024-02-19 16:00,178.8,40.9,13.4,21.4,36.0,50.1,39.9
2024-02-19 17:00,179.6,40.9,13.3,21.4,36.0,50.1,39.9
2024-02-19 18:00,175.1,40.9,13.1,21.4,28.1,50.1,39.9
2024-02-19 19:00,149.4,24.9,13.1,21.4,17.6,50.1,39.9
2024-02-19 20:00,150.4,24.9,13.1,21.4,17.6,50.1,39.4
2024-02-19 21:00,143.1,19.2,13.1,12.4,17.6,50.1,39.0
2024-02-19 22:00,138.4,12.2,13.1,11.9,10.8,50.1,39.0
2024-02-19 23:00,82.9,5.1,13.1,5.8,8.8,50.1,39.0
2024-02-19 24:00,84.6,5.1,13.1,5.2,8.8,50.1,38.3
2024-02-20 01:00,89.0,5.1,13.0,5.2,8.8,50.1,37.9
2024-02-20 02:00,90.0,5.1,13.0,5.2,8.8,50.1,38.6
2024-02-20 03:00,89.8,5.1,13.1,5.2,8.8,50.1,39.6
2024-02-20 04:00,89.4,5.1,13.1,5.2,8.8,50.1,40.6
2024-02-20 05:00,89.7,5.1,13.1,5.2,8.8,50.1,41.0
2024-02-20 06:00,90.4,5.1,13.1,5.2,8.8,50.1,41.0
2024-02-20 07:00,103.6,7.1,14.0,16.7,10.8,50.1,41.7
2024-02-20 08:00,180.6,24.4,15.3,21.4,21.3,50.1,42.1
2024-02-20 09:00,184.8,37.8,15.7,21.4,32.2,50.1,42.6
2024-02-20 10:00,177.5,40.9,13.7,21.4,36.0,50.1,44.2
2024-02-20 11:00,172.0,40.9,14.4,21.4,36.0,50.1,47.4
2024-02-20 12:00,166.7,40.9,15.1,21.4,36.0,50.1,51.5
2024-02-20 13:00,167.0,40.9,18.6,21.4,36.0,50.1,53.1
2024-02-20 14:00,163.8,40.9,15.5,21.4,36.0,50.1,53.1
2024-02-20 15:00,163.8,40.9,15.5,21.4,36.0,50.1,53.1
2024-02-20 16:00,163.7,40.9,15.2,21.4,36.0,50.1,51.8
2024-02-20 17:00,165.0,40.9,15.0,21.4,36.0,50.1,51.1
2024-02-20 18:00,161.0,40.9,13.3,21.4,28.1,50.1,49.7
2024-02-20 19:00,138.5,24.9,13.1,21.4,17.6,50.1,47.7
2024-02-20 20:00,140.7,24.9,13.1,21.4,17.6,50.1,46.4
2024-02-20 21:00,131.9,19.2,13.1,10.1,17.6,50.1,44.8
2024-02-20 22:00,132.2,12.2,13.1,11.9,10.8,50.1,42.8
2024-02-20 23:00,82.3,5.1,13.1,5.2,8.8,50.1,41.4
2024-02-20 24:00,83.2,5.1,13.1,5.2,8.8,50.1,40.3
2024-02-21 01:00,85.5,5.1,13.1,5.2,8.8,50.1,39.4
2024-02-21 02:00,88.9,5.1,13.1,5.2,8.8,50.1,38.3
2024-02-21 03:00,92.9,5.1,13.1,5.2,8.8,50.1,36.7
2024-02-21 04:00,97.1,5.1,13.1,5.2,8.8,50.1,34.7
2024-02-21 05:00,100.0,5.1,13.0,5.2,8.8,50.1,33.4
2024-02-21 06:00,102.5,5.1,13.0,5.2,8.8,50.1,32.4
2024-02-21 07:00,107.3,7.1,13.0,16.7,10.8,50.1,30.8
2024-02-21 08:00,193.7,24.4,13.6,21.4,21.3,50.1,29.3
2024-02-21 09:00,196.4,37.8,14.3,21.4,32.2,50.1,28.4
2024-02-21 10:00,192.5,40.9,13.1,21.4,36.0,50.1,26.8
2024-02-21 11:00,191.2,40.9,13.0,21.4,36.0,50.1,26.1
2024-02-21 12:00,189.2,40.9,13.3,21.4,36.0,50.1,26.6
2024-02-21 13:00,187.5,40.9,16.6,21.4,36.0,50.1,27.6
2024-02-21 14:00,180.7,40.9,14.0,21.4,36.0,50.1,29.3
2024-02-21 15:00,178.5,40.9,14.1,21.4,36.0,50.1,30.6
2024-02-21 16:00,177.6,40.9,13.9,21.4,36.0,50.1,30.9
2024-02-21 17:00,179.6,40.9,13.6,21.4,36.0,50.1,30.9
2024-02-21 18:00,180.9,40.9,13.0,21.4,28.1,50.1,29.7
2024-02-21 19:00,161.2,24.9,13.0,21.4,17.6,50.1,27.7
2024-02-21 20:00,163.9,24.9,13.0,21.4,17.6,50.1,26.4
2024-02-21 21:00,160.8,19.2,13.0,12.4,17.6,50.1,24.8
2024-02-21 22:00,164.9,12.2,13.0,11.9,10.8,50.1,23.4
2024-02-21 23:00,102.1,5.1,13.0,5.8,8.8,50.1,19.3
2024-02-21 24:00,117.5,5.1,13.0,6.5,8.8,50.1,15.8
2024-02-22 01:00,122.7,5.1,13.0,7.2,8.8,50.1,15.1
2024-02-22 02:00,123.3,5.1,13.0,7.2,8.8,50.1,16.3
2024-02-22 03:00,127.5,5.1,13.0,7.8,8.8,50.1,15.1
2024-02-22 04:00,128.5,5.1,13.0,7.2,8.8,50.1,15.2
2024-02-22 05:00,130.9,5.1,13.0,7.2,8.8,50.1,14.7
2024-02-22 06:00,131.6,5.1,13.0,7.2,8.8,50.1,14.7
2024-02-22 07:00,114.9,7.1,13.0,16.7,10.8,50.1,13.7
2024-02-22 08:00,205.1,24.4,13.0,21.4,21.3,50.1,18.5
2024-02-22 09:00,197.2,37.8,13.7,21.4,32.2,50.1,26.3
2024-02-22 10:00,184.3,40.9,13.2,21.4,36.0,50.1,33.3
2024-02-22 11:00,176.0,40.9,14.3,21.4,36.0,50.1,39.1
2024-02-22 12:00,172.0,40.9,14.8,21.4,36.0,50.1,42.9
2024-02-22 13:00,168.1,40.9,18.1,21.4,36.0,50.1,45.9
2024-02-22 14:00,164.0,40.9,15.7,21.4,36.0,50.1,48.9
2024-02-22 15:00,164.3,40.9,15.9,21.4,36.0,50.1,51.2
2024-02-22 16:00,164.2,40.9,15.9,21.4,36.0,50.1,52.7
2024-02-22 17:00,163.9,40.9,15.5,21.4,36.0,50.1,52.4
2024-02-22 18:00,156.3,40.9,13.8,21.4,28.1,50.1,50.7
2024-02-22 19:00,135.4,24.9,13.1,21.4,17.6,50.1,48.8
2024-02-22 20:00,137.3,24.9,13.0,21.4,17.6,50.1,48.0
2024-02-22 21:00,126.2,19.2,13.0,9.9,17.6,50.1,48.0
2024-02-22 22:00,122.1,12.2,13.0,9.9,10.8,50.1,48.0
2024-02-22 23:00,82.2,5.1,13.0,5.2,8.8,50.1,48.0
2024-02-22 24:00,82.2,5.1,13.0,5.2,8.8,50.1,47.3
2024-02-23 01:00,82.2,5.1,13.0,5.2,8.8,50.1,46.9
2024-02-23 02:00,82.2,5.1,13.0,5.2,8.8,50.1,47.6
2024-02-23 03:00,82.4,5.1,13.0,5.2,8.8,50.1,48.0
2024-02-23 04:00,83.3,5.1,13.0,5.2,8.8,50.1,47.3
2024-02-23 05:00,84.0,5.1,13.0,5.2,8.8,50.1,46.9
2024-02-23 06:00,84.6,5.1,13.0,5.2,8.8,50.1,46.4
2024-02-23 07:00,85.3,5.1,13.0,5.2,8.8,50.1,45.4
2024-02-23 08:00,143.9,8.6,13.0,21.4,10.3,50.1,46.2
2024-02-23 09:00,138.6,20.9,13.2,21.4,18.6,50.1,48.9
2024-02-23 10:00,132.7,23.9,14.4,21.4,22.3,50.1,51.9
2024-02-23 11:00,133.0,23.9,15.2,21.4,22.3,50.1,55.5
2024-02-23 12:00,133.6,23.9,15.9,21.4,22.3,50.1,58.9
2024-02-23 13:00,133.2,23.9,15.5,21.4,22.3,50.1,54.5
2024-02-23 14:00,123.8,20.5,14.7,21.4,17.1,50.1,49.2
2024-02-23 15:00,128.1,20.5,13.7,21.4,17.1,50.1,44.3
2024-02-23 16:00,134.6,20.5,13.1,21.4,17.1,50.1,40.7
2024-02-23 17:00,136.1,20.5,13.1,21.4,17.1,50.1,39.9
2024-02-23 18:00,138.3,18.2,13.1,21.4,17.1,50.1,39.9
2024-02-23 19:00,134.0,18.2,13.1,11.2,17.1,50.1,39.4
2024-02-23 20:00,136.8,18.2,13.1,11.9,17.1,50.1,38.3
2024-02-23 21:00,139.0,18.2,13.1,11.9,17.1,50.1,39.9
2024-02-23 22:00,134.0,11.2,13.1,12.6,10.3,50.1,40.3
2024-02-23 23:00,82.3,5.1,13.1,5.2,8.8,50.1,38.7
2024-02-23 24:00,86.2,5.1,13.0,5.2,8.8,50.1,36.7
2024-02-24 01:00,90.6,5.1,13.0,5.2,8.8,50.1,35.4
2024-02-24 02:00,93.3,5.1,13.0,5.2,8.8,50.1,35.1
2024-02-24 03:00,93.2,5.1,13.1,5.2,8.8,50.1,36.9
2024-02-24 04:00,94.3,5.1,13.1,5.2,8.8,50.1,37.4
2024-02-24 05:00,97.6,5.1,13.0,5.2,8.8,50.1,35.8
2024-02-24 06:00,101.2,5.1,13.0,5.2,8.8,50.1,33.8
2024-02-24 07:00,105.0,5.1,13.0,5.2,8.8,50.1,31.7
2024-02-24 08:00,96.2,5.1,13.0,5.2,8.8,50.1,30.9
2024-02-24 09:00,83.6,5.1,13.0,5.2,8.8,50.1,32.3
2024-02-24 10:00,82.2,5.1,13.0,5.2,8.8,50.1,33.6
2024-02-24 11:00,82.2,5.1,13.0,5.2,8.8,50.1,34.7
2024-02-24 12:00,127.8,5.1,13.0,9.9,8.8,50.1,36.9
2024-02-24 13:00,121.3,11.7,13.0,9.9,11.8,50.1,38.6
2024-02-24 14:00,119.7,14.8,13.0,9.9,14.1,50.1,39.0
2024-02-24 15:00,118.2,14.8,13.0,9.9,14.1,50.1,38.3
2024-02-24 16:00,119.2,14.8,13.0,9.9,14.1,50.1,37.9
2024-02-24 17:00,123.9,14.8,13.0,9.9,14.1,50.1,37.4
2024-02-24 18:00,126.5,7.7,13.0,9.9,8.8,50.1,35.8
2024-02-24 19:00,82.2,5.1,13.0,5.2,8.8,50.1,33.8
2024-02-24 20:00,87.9,5.1,13.0,5.2,8.8,50.1,31.7
2024-02-24 21:00,93.7,5.1,13.0,5.2,8.8,50.1,31.6
2024-02-24 22:00,98.8,5.1,13.0,5.2,8.8,50.1,30.1
2024-02-24 23:00,103.5,5.1,13.0,5.2,8.8,50.1,28.4
2024-02-24 24:00,108.6,5.1,13.0,6.5,8.8,50.1,26.8
2024-02-25 01:00,109.8,5.1,13.0,7.2,8.8,50.1,27.9
2024-02-25 02:00,109.8,5.1,13.0,7.2,8.8,50.1,28.9
2024-02-25 03:00,113.8,5.1,13.0,7.8,8.8,50.1,27.1
2024-02-25 04:00,116.3,5.1,13.0,7.2,8.8,50.1,25.4
2024-02-25 05:00,118.6,5.1,13.0,7.2,8.8,50.1,24.4
2024-02-25 06:00,119.0,5.1,13.0,7.2,8.8,50.1,24.6
2024-02-25 07:00,111.4,7.1,13.0,16.7,10.8,50.1,23.1
2024-02-25 08:00,196.7,24.4,13.0,21.4,21.3,50.1,25.1
2024-02-25 09:00,196.7,37.8,13.9,21.4,32.2,50.1,27.6
2024-02-25 10:00,191.4,40.9,13.0,21.4,36.0,50.1,29.8
2024-02-25 11:00,189.1,40.9,13.0,21.4,36.0,50.1,31.6
2024-02-25 12:00,188.8,40.9,13.0,21.4,36.0,50.1,32.0
2024-02-25 13:00,185.9,40.9,15.6,21.4,36.0,50.1,33.2
2024-02-25 14:00,179.5,40.9,13.4,21.4,36.0,50.1,34.7
2024-02-25 15:00,178.5,40.9,13.6,21.4,36.0,50.1,35.6
2024-02-25 16:00,177.5,40.9,13.7,21.4,36.0,50.1,35.4
2024-02-25 17:00,181.2,40.9,13.2,21.4,36.0,50.1,34.4
2024-02-25 18:00,181.1,40.9,13.0,21.4,28.1,50.1,32.7
2024-02-25 19:00,158.1,24.9,13.0,21.4,17.6,50.1,32.0
2024-02-25 20:00,160.5,24.9,13.0,21.4,17.6,50.1,30.8
2024-02-25 21:00,156.4,19.2,13.0,12.4,17.6,50.1,29.3
2024-02-25 22:00,158.7,12.2,13.0,11.9,10.8,50.1,28.4
2024-02-25 23:00,95.1,5.1,13.0,5.8,8.8,50.1,28.0
2024-02-25 24:00,104.5,5.1,13.0,5.2,8.8,50.1,26.8
2024-02-26 01:00,111.3,5.1,13.0,6.5,8.8,50.1,24.1
2024-02-26 02:00,117.7,5.1,13.0,7.2,8.8,50.1,21.1
2024-02-26 03:00,118.1,5.1,13.0,7.2,8.8,50.1,22.5
2024-02-26 04:00,117.9,5.1,13.0,7.8,8.8,50.1,24.1
2024-02-26 05:00,119.9,5.1,13.0,7.2,8.8,50.1,22.7
2024-02-26 06:00,120.5,5.1,13.0,7.2,8.8,50.1,23.3
2024-02-26 07:00,111.6,7.1,13.0,16.7,10.8,50.1,23.4
2024-02-26 08:00,199.1,24.4,13.0,21.4,21.3,50.1,23.7
2024-02-26 09:00,196.3,37.8,13.8,21.4,32.2,50.1,27.1
2024-02-26 10:00,188.4,40.9,13.0,21.4,36.0,50.1,29.6
2024-02-26 11:00,184.0,40.9,13.4,21.4,36.0,50.1,31.3
2024-02-26 12:00,180.5,40.9,14.0,21.4,36.0,50.1,33.2
2024-02-26 13:00,177.2,40.9,17.4,21.4,36.0,50.1,36.5
2024-02-26 14:00,172.8,40.9,14.5,21.4,36.0,50.1,37.9
2024-02-26 15:00,171.6,40.9,14.5,21.4,36.0,50.1,39.2
2024-02-26 16:00,173.7,40.9,14.2,21.4,36.0,50.1,39.9
2024-02-26 17:00,175.3,40.9,13.9,21.4,36.0,50.1,40.6
2024-02-26 18:00,171.5,40.9,13.0,21.4,28.1,50.1,40.3
2024-02-26 19:00,149.9,24.9,13.0,21.4,17.6,50.1,38.1
2024-02-26 20:00,155.1,24.9,13.0,21.4,17.6,50.1,34.6
