datetime,total_kw,lighting_kw,cooling_kw,fan_kw,plug_kw,datacenter_kw,oat_f
2025-03-08 22:00,107.8,10.1,13.2,7.5,10.8,50.1,57.8
2025-03-08 23:00,81.5,4.3,13.2,5.1,8.8,50.1,55.8
2025-03-08 24:00,81.5,4.3,13.2,5.1,8.8,50.1,55.0
2025-03-09 01:00,81.5,4.3,13.2,5.1,8.8,50.1,53.8
2025-03-09 02:00,81.5,4.3,13.2,5.1,8.8,50.1,53.1
2025-03-09 03:00,81.5,4.3,13.2,5.1,8.8,50.1,52.4
2025-03-09 04:00,81.5,4.3,13.2,5.1,8.8,50.1,50.7
2025-03-09 05:00,81.5,4.3,13.2,5.1,8.8,50.1,48.8
2025-03-09 06:00,82.9,4.3,13.1,5.1,8.8,50.1,45.5
2025-03-09 07:00,84.4,4.3,13.1,5.1,8.8,50.1,42.1
2025-03-09 08:00,141.5,7.8,13.1,13.3,10.3,50.1,42.9
2025-03-09 09:00,128.6,14.0,13.2,13.3,18.6,50.1,47.1
2025-03-09 10:00,117.9,15.5,13.8,13.3,22.3,50.1,51.5
2025-03-09 11:00,115.4,15.5,14.3,13.3,22.3,50.1,53.6
2025-03-09 12:00,115.8,15.5,14.6,13.3,22.3,50.1,55.9
2025-03-09 13:00,116.1,15.5,15.0,13.3,22.3,50.1,58.9
2025-03-09 14:00,109.3,13.8,15.1,13.3,17.1,50.1,60.6
2025-03-09 15:00,109.4,13.8,15.2,13.3,17.1,50.1,62.2
2025-03-09 16:00,109.4,13.8,15.1,13.3,17.1,50.1,63.6
2025-03-09 17:00,109.1,13.8,14.9,13.3,17.1,50.1,62.8
2025-03-09 18:00,107.5,12.6,14.5,13.3,17.1,50.1,58.9
2025-03-09 19:00,102.3,12.6,13.2,7.5,17.1,50.1,55.1
2025-03-09 20:00,109.2,12.6,13.2,7.5,17.1,50.1,52.2
2025-03-09 21:00,118.7,12.6,13.2,7.5,17.1,50.1,48.5
2025-03-09 22:00,119.7,9.1,13.2,7.5,10.3,50.1,45.7
2025-03-09 23:00,81.5,4.3,13.2,5.1,8.8,50.1,40.6
2025-03-09 24:00,81.5,4.3,13.2,5.1,8.8,50.1,36.1
2025-03-10 01:00,84.1,4.3,13.1,5.1,8.8,50.1,34.4
2025-03-10 02:00,84.2,4.3,13.2,5.1,8.8,50.1,38.4
2025-03-10 03:00,82.7,4.3,13.2,5.1,8.8,50.1,43.5
2025-03-10 04:00,83.3,4.3,13.2,5.1,8.8,50.1,43.7
2025-03-10 05:00,86.5,4.3,13.2,5.1,8.8,50.1,39.8
2025-03-10 06:00,86.3,4.3,13.2,5.1,8.8,50.1,41.1
2025-03-10 07:00,85.3,4.3,13.1,5.1,8.8,50.1,40.5
2025-03-10 08:00,81.6,4.3,13.1,5.1,8.8,50.1,42.7
2025-03-10 09:00,81.5,4.3,13.2,5.1,8.8,50.1,48.8
2025-03-10 10:00,81.5,4.3,13.2,5.1,8.8,50.1,52.9
2025-03-10 11:00,81.5,4.3,13.2,5.1,8.8,50.1,56.4
2025-03-10 12:00,88.4,4.3,13.2,7.5,8.8,50.1,57.9
2025-03-10 13:00,90.2,7.6,13.2,7.5,11.8,50.1,59.8
2025-03-10 14:00,94.0,9.2,13.2,7.5,14.1,50.1,61.7
2025-03-10 15:00,94.0,9.2,13.2,7.5,14.1,50.1,62.6
2025-03-10 16:00,94.0,9.2,13.2,7.5,14.1,50.1,63.6
2025-03-10 17:00,94.0,9.2,13.2,7.5,14.1,50.1,62.8
2025-03-10 18:00,86.2,5.6,13.2,7.5,8.8,50.1,59.5
2025-03-10 19:00,81.5,4.3,13.2,5.1,8.8,50.1,53.6
2025-03-10 20:00,81.5,4.3,13.2,5.1,8.8,50.1,46.7
2025-03-10 21:00,81.5,4.3,13.2,5.1,8.8,50.1,39.7
2025-03-10 22:00,81.5,4.3,13.2,5.1,8.8,50.1,36.4
2025-03-10 23:00,82.0,4.3,13.2,5.1,8.8,50.1,36.0
2025-03-10 24:00,84.5,4.3,13.2,5.1,8.8,50.1,34.2
2025-03-11 01:00,90.2,4.3,13.1,5.1,8.8,50.1,31.7
2025-03-11 02:00,95.8,4.3,13.1,5.1,8.8,50.1,29.7
2025-03-11 03:00,95.8,4.3,13.1,5.1,8.8,50.1,31.5
2025-03-11 04:00,95.2,4.3,13.1,5.1,8.8,50.1,33.1
2025-03-11 05:00,99.6,4.3,13.1,5.1,8.8,50.1,30.5
2025-03-11 06:00,101.6,4.3,13.1,5.1,8.8,50.1,29.6
2025-03-11 07:00,98.9,6.3,13.1,10.9,10.8,50.1,30.0
2025-03-11 08:00,168.4,16.2,13.9,13.3,21.3,50.1,35.6
2025-03-11 09:00,157.1,22.9,14.8,13.3,32.2,50.1,42.7
2025-03-11 10:00,144.3,24.5,14.2,13.3,36.0,50.1,50.0
2025-03-11 11:00,138.6,24.5,14.8,13.3,36.0,50.1,57.4
2025-03-11 12:00,138.6,24.5,14.8,13.3,36.0,50.1,58.7
2025-03-11 13:00,140.2,24.5,16.4,13.3,36.0,50.1,56.1
2025-03-11 14:00,138.2,24.5,14.4,13.3,36.0,50.1,54.4
2025-03-11 15:00,141.8,24.5,14.3,13.3,36.0,50.1,52.2
2025-03-11 16:00,144.0,24.5,14.2,13.3,36.0,50.1,51.1
2025-03-11 17:00,144.7,24.5,14.1,13.3,36.0,50.1,51.1
2025-03-11 18:00,140.9,24.5,13.2,13.3,28.1,50.1,49.7
2025-03-11 19:00,124.4,16.5,13.2,13.3,17.6,50.1,48.9
2025-03-11 20:00,124.1,16.5,13.2,13.3,17.6,50.1,49.6
2025-03-11 21:00,121.3,13.6,13.2,7.5,17.6,50.1,49.3
2025-03-11 22:00,120.7,10.1,13.2,7.5,10.8,50.1,48.4
2025-03-11 23:00,81.5,4.3,13.2,5.1,8.8,50.1,48.0
2025-03-11 24:00,81.5,4.3,13.2,5.1,8.8,50.1,48.0
2025-03-12 01:00,81.5,4.3,13.2,5.1,8.8,50.1,48.6
2025-03-12 02:00,81.5,4.3,13.2,5.1,8.8,50.1,48.9
2025-03-12 03:00,81.5,4.3,13.2,5.1,8.8,50.1,48.9
2025-03-12 04:00,81.5,4.3,13.2,5.1,8.8,50.1,48.9
2025-03-12 05:00,81.5,4.3,13.2,5.1,8.8,50.1,50.3
2025-03-12 06:00,81.5,4.3,13.2,5.1,8.8,50.1,52.9
2025-03-12 07:00,94.7,6.3,15.0,10.9,10.8,50.1,54.6
2025-03-12 08:00,144.8,16.2,15.7,13.3,21.3,50.1,55.6
2025-03-12 09:00,145.5,22.9,15.9,13.3,32.2,50.1,55.9
2025-03-12 10:00,139.4,24.5,14.8,13.3,36.0,50.1,56.6
2025-03-12 11:00,138.8,24.5,15.0,13.3,36.0,50.1,57.0
2025-03-12 12:00,138.9,24.5,15.2,13.3,36.0,50.1,57.0
2025-03-12 13:00,140.7,24.5,16.9,13.3,36.0,50.1,55.8
2025-03-12 14:00,138.9,24.5,15.1,13.3,36.0,50.1,55.0
2025-03-12 15:00,138.8,24.5,15.0,13.3,36.0,50.1,54.4
2025-03-12 16:00,138.6,24.5,14.8,13.3,36.0,50.1,54.0
2025-03-12 17:00,138.5,24.5,14.7,13.3,36.0,50.1,53.4
2025-03-12 18:00,134.6,24.5,13.6,13.3,28.1,50.1,51.1
2025-03-12 19:00,121.7,16.5,13.2,13.3,17.6,50.1,49.3
2025-03-12 20:00,123.1,16.5,13.2,13.3,17.6,50.1,48.9
2025-03-12 21:00,120.4,13.6,13.2,7.5,17.6,50.1,48.9
2025-03-12 22:00,117.5,10.1,13.2,7.5,10.8,50.1,49.6
2025-03-12 23:00,81.5,4.3,13.2,5.1,8.8,50.1,49.3
2025-03-12 24:00,81.5,4.3,13.2,5.1,8.8,50.1,48.9
2025-03-13 01:00,81.5,4.3,13.2,5.1,8.8,50.1,48.9
2025-03-13 02:00,81.5,4.3,13.2,5.1,8.8,50.1,47.7
2025-03-13 03:00,81.5,4.3,13.2,5.1,8.8,50.1,46.9
2025-03-13 04:00,82.7,4.3,13.2,5.1,8.8,50.1,44.5
2025-03-13 05:00,84.3,4.3,13.2,5.1,8.8,50.1,42.4
2025-03-13 06:00,84.7,4.3,13.2,5.1,8.8,50.1,42.6
2025-03-13 07:00,95.3,6.3,13.8,10.9,10.8,50.1,40.5
2025-03-13 08:00,159.0,16.2,14.8,13.3,21.3,50.1,43.4
2025-03-13 09:00,152.0,22.9,15.3,13.3,32.2,50.1,47.8
2025-03-13 10:00,143.7,24.5,14.4,13.3,36.0,50.1,50.3
2025-03-13 11:00,139.0,24.5,14.8,13.3,36.0,50.1,52.9
2025-03-13 12:00,138.9,24.5,15.1,13.3,36.0,50.1,55.2
2025-03-13 13:00,140.6,24.5,16.8,13.3,36.0,50.1,55.9
2025-03-13 14:00,138.8,24.5,15.1,13.3,36.0,50.1,56.6
2025-03-13 15:00,138.9,24.5,15.1,13.3,36.0,50.1,58.3
2025-03-13 16:00,138.9,24.5,15.1,13.3,36.0,50.1,59.7
2025-03-13 17:00,138.8,24.5,15.1,13.3,36.0,50.1,59.4
2025-03-13 18:00,129.9,24.5,14.0,13.3,28.1,50.1,57.1
2025-03-13 19:00,115.4,16.5,13.5,13.3,17.6,50.1,54.1
2025-03-13 20:00,118.3,16.5,13.3,13.3,17.6,50.1,52.4
2025-03-13 21:00,115.9,13.6,13.2,7.5,17.6,50.1,51.4
2025-03-13 22:00,114.4,10.1,13.2,7.5,10.8,50.1,51.1
2025-03-13 23:00,81.5,4.3,13.2,5.1,8.8,50.1,50.4
2025-03-13 24:00,81.5,4.3,13.2,5.1,8.8,50.1,51.2
2025-03-14 01:00,81.5,4.3,13.2,5.1,8.8,50.1,51.4
2025-03-14 02:00,81.5,4.3,13.2,5.1,8.8,50.1,51.1
2025-03-14 03:00,81.5,4.3,13.2,5.1,8.8,50.1,50.4
2025-03-14 04:00,81.5,4.3,13.2,5.1,8.8,50.1,49.3
2025-03-14 05:00,81.5,4.3,13.2,5.1,8.8,50.1,48.4
2025-03-14 06:00,81.5,4.3,13.2,5.1,8.8,50.1,48.0
2025-03-14 07:00,94.8,6.3,14.5,10.9,10.8,50.1,47.3
2025-03-14 08:00,154.0,16.2,15.1,13.3,21.3,50.1,47.6
2025-03-14 09:00,151.5,22.9,15.4,13.3,32.2,50.1,49.9
2025-03-14 10:00,143.7,24.5,14.4,13.3,36.0,50.1,51.6
2025-03-14 11:00,139.4,24.5,14.8,13.3,36.0,50.1,53.9
2025-03-14 12:00,138.8,24.5,15.1,13.3,36.0,50.1,56.3
2025-03-14 13:00,140.5,24.5,16.7,13.3,36.0,50.1,56.3
2025-03-14 14:00,138.6,24.5,14.8,13.3,36.0,50.1,55.4
2025-03-14 15:00,138.5,24.5,14.7,13.3,36.0,50.1,55.0
2025-03-14 16:00,138.5,24.5,14.6,13.3,36.0,50.1,54.4
2025-03-14 17:00,142.1,24.5,14.4,13.3,36.0,50.1,52.2
2025-03-14 18:00,139.0,24.5,13.4,13.3,28.1,50.1,50.4
2025-03-14 19:00,123.3,16.5,13.2,13.3,17.6,50.1,48.8
2025-03-14 20:00,126.8,16.5,13.2,13.3,17.6,50.1,46.1
2025-03-14 21:00,126.9,13.6,13.2,7.5,17.6,50.1,44.4
2025-03-14 22:00,126.6,10.1,13.2,7.5,10.8,50.1,43.4
2025-03-14 23:00,81.5,4.3,13.2,5.1,8.8,50.1,42.4
2025-03-14 24:00,81.5,4.3,13.2,5.1,8.8,50.1,40.2
2025-03-15 01:00,83.6,4.3,13.2,5.1,8.8,50.1,39.6
2025-03-15 02:00,83.8,4.3,13.2,5.1,8.8,50.1,41.8
2025-03-15 03:00,84.0,4.3,13.2,5.1,8.8,50.1,43.0
2025-03-15 04:00,86.6,4.3,13.2,5.1,8.8,50.1,39.3
2025-03-15 05:00,87.9,4.3,13.1,5.1,8.8,50.1,39.5
2025-03-15 06:00,88.0,4.3,13.1,5.1,8.8,50.1,40.3
2025-03-15 07:00,96.1,6.3,13.6,10.9,10.8,50.1,39.9
2025-03-15 08:00,160.5,16.2,14.6,13.3,21.3,50.1,41.3
2025-03-15 09:00,156.3,22.9,15.0,13.3,32.2,50.1,42.6
2025-03-15 10:00,149.8,24.5,14.0,13.3,36.0,50.1,44.2
2025-03-15 11:00,144.9,24.5,14.4,13.3,36.0,50.1,46.2
2025-03-15 12:00,141.8,24.5,14.7,13.3,36.0,50.1,47.6
2025-03-15 13:00,140.5,24.5,16.7,13.3,36.0,50.1,49.3
2025-03-15 14:00,138.8,24.5,15.0,13.3,36.0,50.1,50.0
2025-03-15 15:00,138.8,24.5,15.0,13.3,36.0,50.1,50.7
2025-03-15 16:00,138.7,24.5,14.9,13.3,36.0,50.1,51.1
2025-03-15 17:00,138.4,24.5,14.7,13.3,36.0,50.1,49.7
2025-03-15 18:00,133.8,24.5,13.5,13.3,28.1,50.1,47.7
2025-03-15 19:00,127.1,16.5,13.1,13.3,17.6,50.1,43.2
2025-03-15 20:00,132.4,16.5,13.1,13.3,17.6,50.1,40.3
2025-03-15 21:00,133.6,13.6,13.1,7.7,17.6,50.1,38.7
2025-03-15 22:00,137.1,10.1,13.1,8.5,10.8,50.1,35.5
2025-03-15 23:00,81.5,4.3,13.1,5.1,8.8,50.1,32.7
2025-03-15 24:00,86.5,4.3,13.1,5.1,8.8,50.1,30.8
2025-03-16 01:00,90.0,4.3,13.1,5.1,8.8,50.1,31.9
2025-03-16 02:00,94.8,4.3,13.1,5.1,8.8,50.1,30.5
2025-03-16 03:00,99.2,4.3,13.1,5.1,8.8,50.1,28.9
2025-03-16 04:00,101.2,4.3,13.1,5.1,8.8,50.1,28.4
2025-03-16 05:00,106.5,4.3,13.1,5.1,8.8,50.1,25.6
2025-03-16 06:00,111.4,4.3,13.1,6.5,8.8,50.1,24.1
2025-03-16 07:00,110.0,4.3,13.1,6.1,8.8,50.1,23.4
2025-03-16 08:00,157.6,7.8,13.1,13.3,10.3,50.1,29.9
2025-03-16 09:00,139.1,14.0,13.1,13.3,18.6,50.1,37.7
2025-03-16 10:00,126.8,15.5,13.1,13.3,22.3,50.1,43.1
2025-03-16 11:00,119.2,15.5,13.7,13.3,22.3,50.1,47.4
2025-03-16 12:00,115.5,15.5,14.1,13.3,22.3,50.1,50.3
2025-03-16 13:00,115.4,15.5,14.3,13.3,22.3,50.1,51.1
2025-03-16 14:00,108.7,13.8,14.5,13.3,17.1,50.1,53.6
2025-03-16 15:00,108.8,13.8,14.6,13.3,17.1,50.1,55.6
2025-03-16 16:00,108.7,13.8,14.5,13.3,17.1,50.1,55.9
2025-03-16 17:00,108.5,13.8,14.3,13.3,17.1,50.1,55.9
2025-03-16 18:00,107.6,12.6,14.0,13.3,17.1,50.1,54.1
2025-03-16 19:00,110.8,12.6,13.2,7.5,17.1,50.1,51.1
2025-03-16 20:00,117.7,12.6,13.2,7.5,17.1,50.1,46.9
2025-03-16 21:00,124.3,12.6,13.1,7.5,17.1,50.1,45.0
2025-03-16 22:00,122.1,9.1,13.1,8.8,10.3,50.1,45.6
2025-03-16 23:00,81.5,4.3,13.1,5.1,8.8,50.1,45.4
2025-03-16 24:00,81.5,4.3,13.1,5.1,8.8,50.1,45.0
2025-03-17 01:00,81.5,4.3,13.1,5.1,8.8,50.1,44.4
2025-03-17 02:00,81.5,4.3,13.1,5.1,8.8,50.1,44.1
2025-03-17 03:00,82.6,4.3,13.1,5.1,8.8,50.1,42.8
2025-03-17 04:00,84.4,4.3,13.1,5.1,8.8,50.1,40.7
2025-03-17 05:00,85.6,4.3,13.1,5.1,8.8,50.1,39.9
2025-03-17 06:00,89.2,4.3,13.1,5.1,8.8,50.1,37.4
2025-03-17 07:00,89.4,4.3,13.1,5.1,8.8,50.1,36.6
2025-03-17 08:00,83.0,4.3,13.1,5.1,8.8,50.1,42.0
2025-03-17 09:00,81.5,4.3,13.1,5.1,8.8,50.1,47.4
2025-03-17 10:00,81.5,4.3,13.2,5.1,8.8,50.1,50.3
2025-03-17 11:00,81.5,4.3,13.2,5.1,8.8,50.1,51.1
2025-03-17 12:00,104.6,4.3,13.1,7.5,8.8,50.1,51.1
2025-03-17 13:00,99.7,7.6,13.1,7.5,11.8,50.1,52.3
2025-03-17 14:00,95.4,9.2,13.1,7.5,14.1,50.1,53.1
2025-03-17 15:00,94.0,9.2,13.2,7.5,14.1,50.1,53.1
2025-03-17 16:00,94.7,9.2,13.2,7.5,14.1,50.1,51.8
2025-03-17 17:00,104.2,9.2,13.2,7.5,14.1,50.1,49.7
2025-03-17 18:00,107.4,5.6,13.2,7.5,8.8,50.1,47.1
2025-03-17 19:00,81.5,4.3,13.1,5.1,8.8,50.1,43.6
2025-03-17 20:00,81.5,4.3,13.1,5.1,8.8,50.1,39.5
2025-03-17 21:00,81.5,4.3,13.1,5.1,8.8,50.1,36.7
2025-03-17 22:00,85.3,4.3,13.1,5.1,8.8,50.1,34.2
2025-03-17 23:00,90.4,4.3,13.1,5.1,8.8,50.1,33.1
2025-03-17 24:00,94.3,4.3,13.1,5.1,8.8,50.1,32.4
2025-03-18 01:00,96.8,4.3,13.1,5.1,8.8,50.1,32.0
2025-03-18 02:00,100.3,4.3,13.1,5.1,8.8,50.1,30.8
2025-03-18 03:00,104.3,4.3,13.1,5.1,8.8,50.1,28.8
2025-03-18 04:00,108.0,4.3,13.1,5.8,8.8,50.1,27.4
2025-03-18 05:00,110.8,4.3,13.1,6.1,8.8,50.1,26.4
2025-03-18 06:00,112.6,4.3,13.1,6.1,8.8,50.1,25.4
2025-03-18 07:00,101.8,6.3,13.1,10.9,10.8,50.1,25.0
2025-03-18 08:00,177.8,16.2,13.2,13.3,21.3,50.1,26.2
2025-03-18 09:00,173.6,22.9,13.7,13.3,32.2,50.1,28.9
2025-03-18 10:00,164.7,24.5,13.1,13.3,36.0,50.1,31.9
2025-03-18 11:00,159.9,24.5,13.4,13.3,36.0,50.1,34.3
2025-03-18 12:00,156.5,24.5,13.8,13.3,36.0,50.1,36.3
2025-03-18 13:00,153.3,24.5,15.8,13.3,36.0,50.1,37.6
2025-03-18 14:00,147.7,24.5,14.1,13.3,36.0,50.1,39.2
2025-03-18 15:00,145.3,24.5,14.2,13.3,36.0,50.1,40.6
2025-03-18 16:00,145.1,24.5,14.1,13.3,36.0,50.1,40.3
2025-03-18 17:00,147.2,24.5,13.9,13.3,36.0,50.1,39.9
2025-03-18 18:00,147.5,24.5,13.1,13.3,28.1,50.1,38.1
2025-03-18 19:00,137.5,16.5,13.1,13.3,17.6,50.1,35.8
2025-03-18 20:00,141.0,16.5,13.1,13.3,17.6,50.1,34.4
2025-03-18 21:00,143.3,13.6,13.1,8.8,17.6,50.1,33.4
2025-03-18 22:00,144.1,10.1,13.1,8.5,10.8,50.1,31.7
2025-03-18 23:00,84.8,4.3,13.1,5.5,8.8,50.1,30.4
2025-03-18 24:00,94.6,4.3,13.1,5.1,8.8,50.1,29.3
2025-03-19 01:00,99.4,4.3,13.1,5.1,8.8,50.1,28.4
2025-03-19 02:00,103.7,4.3,13.1,5.1,8.8,50.1,26.8
2025-03-19 03:00,109.3,4.3,13.1,5.5,8.8,50.1,24.1
2025-03-19 04:00,112.2,4.3,13.1,6.1,8.8,50.1,23.7
2025-03-19 05:00,115.0,4.3,13.1,6.5,8.8,50.1,22.7
2025-03-19 06:00,117.4,4.3,13.1,6.1,8.8,50.1,21.4
2025-03-19 07:00,104.1,6.3,13.1,10.9,10.8,50.1,17.9
2025-03-19 08:00,179.5,16.2,13.1,13.3,21.3,50.1,23.5
2025-03-19 09:00,167.2,22.9,14.0,13.3,32.2,50.1,32.4
2025-03-19 10:00,156.6,24.5,13.4,13.3,36.0,50.1,37.5
2025-03-19 11:00,151.0,24.5,13.9,13.3,36.0,50.1,40.3
2025-03-19 12:00,145.5,24.5,14.4,13.3,36.0,50.1,44.2
2025-03-19 13:00,141.0,24.5,16.5,13.3,36.0,50.1,46.6
2025-03-19 14:00,138.6,24.5,14.8,13.3,36.0,50.1,48.9
2025-03-19 15:00,138.7,24.5,15.0,13.3,36.0,50.1,53.1
2025-03-19 16:00,138.7,24.5,14.9,13.3,36.0,50.1,55.0
2025-03-19 17:00,138.6,24.5,14.8,13.3,36.0,50.1,55.0
2025-03-19 18:00,130.3,24.5,13.8,13.3,28.1,50.1,53.8
2025-03-19 19:00,118.7,16.5,13.3,13.3,17.6,50.1,51.1
2025-03-19 20:00,122.2,16.5,13.1,13.3,17.6,50.1,49.3
2025-03-19 21:00,120.9,13.6,13.1,7.5,17.6,50.1,48.4
2025-03-19 22:00,120.5,10.1,13.1,7.5,10.8,50.1,47.3
2025-03-19 23:00,81.5,4.3,13.1,5.1,8.8,50.1,46.4
2025-03-19 24:00,81.5,4.3,13.1,5.1,8.8,50.1,45.4
2025-03-20 01:00,81.5,4.3,13.1,5.1,8.8,50.1,45.0
2025-03-20 02:00,81.5,4.3,13.1,5.1,8.8,50.1,46.2
2025-03-20 03:00,81.7,4.3,13.1,5.1,8.8,50.1,45.7
2025-03-20 04:00,83.4,4.3,13.1,5.1,8.8,50.1,43.7
2025-03-20 05:00,84.9,4.3,13.1,5.1,8.8,50.1,41.7
2025-03-20 06:00,85.7,4.3,13.1,5.1,8.8,50.1,41.0
2025-03-20 07:00,95.6,6.3,13.8,10.9,10.8,50.1,41.7
2025-03-20 08:00,157.9,16.2,14.8,13.3,21.3,50.1,45.1
2025-03-20 09:00,151.6,22.9,15.2,13.3,32.2,50.1,48.9
2025-03-20 10:00,142.1,24.5,14.4,13.3,36.0,50.1,53.1
2025-03-20 11:00,138.8,24.5,15.1,13.3,36.0,50.1,58.8
2025-03-20 12:00,139.1,24.5,15.4,13.3,36.0,50.1,63.5
2025-03-20 13:00,141.1,24.5,17.3,13.3,36.0,50.1,65.6
2025-03-20 14:00,138.9,24.5,15.1,13.3,36.0,50.1,62.9
2025-03-20 15:00,138.8,24.5,15.1,13.3,36.0,50.1,60.4
2025-03-20 16:00,139.3,24.5,15.5,13.3,36.0,50.1,63.1
2025-03-20 17:00,139.5,24.5,15.7,13.3,36.0,50.1,66.2
2025-03-20 18:00,130.5,24.5,14.6,13.3,28.1,50.1,65.1
2025-03-20 19:00,111.5,16.5,14.1,13.3,17.6,50.1,61.6
2025-03-20 20:00,113.0,16.5,13.6,13.3,17.6,50.1,56.3
2025-03-20 21:00,114.9,13.6,13.2,7.5,17.6,50.1,52.2
2025-03-20 22:00,113.7,10.1,13.2,7.5,10.8,50.1,51.6
2025-03-20 23:00,81.5,4.3,13.2,5.1,8.8,50.1,49.5
2025-03-20 24:00,81.5,4.3,13.2,5.1,8.8,50.1,45.5
2025-03-21 01:00,81.5,4.3,13.2,5.1,8.8,50.1,42.8
2025-03-21 02:00,82.6,4.3,13.1,5.1,8.8,50.1,40.2
2025-03-21 03:00,85.1,4.3,13.1,5.1,8.8,50.1,37.8
2025-03-21 04:00,88.5,4.3,13.1,5.1,8.8,50.1,35.8
2025-03-21 05:00,94.8,4.3,13.1,5.1,8.8,50.1,32.5
2025-03-21 06:00,99.2,4.3,13.1,5.1,8.8,50.1,29.7
2025-03-21 07:00,98.2,6.3,13.1,10.9,10.8,50.1,31.5
2025-03-21 08:00,170.2,16.2,14.0,13.3,21.3,50.1,35.6
2025-03-21 09:00,165.3,22.9,14.4,13.3,32.2,50.1,38.3
2025-03-21 10:00,156.2,24.5,13.5,13.3,36.0,50.1,40.3
2025-03-21 11:00,151.4,24.5,13.9,13.3,36.0,50.1,42.2
2025-03-21 12:00,147.7,24.5,14.2,13.3,36.0,50.1,43.7
2025-03-21 13:00,143.1,24.5,16.3,13.3,36.0,50.1,46.5
2025-03-21 14:00,139.1,24.5,14.6,13.3,36.0,50.1,48.6
2025-03-21 15:00,141.7,24.5,14.4,13.3,36.0,50.1,47.7
2025-03-21 16:00,143.9,24.5,14.3,13.3,36.0,50.1,46.9
2025-03-21 17:00,146.1,24.5,14.1,13.3,36.0,50.1,46.9
2025-03-21 18:00,145.1,24.5,13.1,13.3,28.1,50.1,44.5
2025-03-21 19:00,132.4,16.5,13.1,13.3,17.6,50.1,41.1
2025-03-21 20:00,135.3,16.5,13.1,13.3,17.6,50.1,39.4
2025-03-21 21:00,137.5,13.6,13.1,8.7,17.6,50.1,37.8
2025-03-21 22:00,138.1,10.1,13.1,8.5,10.8,50.1,35.8
2025-03-21 23:00,81.8,4.3,13.1,5.5,8.8,50.1,35.6
2025-03-21 24:00,84.1,4.3,13.1,5.1,8.8,50.1,34.2
2025-03-22 01:00,89.6,4.3,13.1,5.1,8.8,50.1,33.1
2025-03-22 02:00,91.9,4.3,13.1,5.1,8.8,50.1,33.1
2025-03-22 03:00,93.3,4.3,13.1,5.1,8.8,50.1,33.1
2025-03-22 04:00,94.3,4.3,13.1,5.1,8.8,50.1,33.1
2025-03-22 05:00,95.1,4.3,13.1,5.1,8.8,50.1,33.6
2025-03-22 06:00,95.2,4.3,13.1,5.1,8.8,50.1,34.7
2025-03-22 07:00,97.5,6.3,13.2,10.9,10.8,50.1,35.6
2025-03-22 08:00,170.0,16.2,14.0,13.3,21.3,50.1,37.2
2025-03-22 09:00,167.1,22.9,14.3,13.3,32.2,50.1,38.6
2025-03-22 10:00,162.2,24.5,13.1,13.3,36.0,50.1,39.0
2025-03-22 11:00,161.0,24.5,13.1,13.3,36.0,50.1,39.0
2025-03-22 12:00,161.5,24.5,13.1,13.3,36.0,50.1,36.5
2025-03-22 13:00,161.2,24.5,15.0,13.3,36.0,50.1,35.6
2025-03-22 14:00,158.6,24.5,13.1,13.3,36.0,50.1,37.2
2025-03-22 15:00,158.2,24.5,13.2,13.3,36.0,50.1,38.6
2025-03-22 16:00,158.4,24.5,13.2,13.3,36.0,50.1,39.0
2025-03-22 17:00,160.3,24.5,13.1,13.3,36.0,50.1,38.3
2025-03-22 18:00,156.8,24.5,13.1,13.3,28.1,50.1,37.9
2025-03-22 19:00,140.1,16.5,13.1,13.3,17.6,50.1,37.4
2025-03-22 20:00,141.1,16.5,13.1,13.3,17.6,50.1,37.0
2025-03-22 21:00,141.0,13.6,13.1,8.8,17.6,50.1,37.0
2025-03-22 22:00,138.7,10.1,13.1,8.5,10.8,50.1,37.0
2025-03-22 23:00,81.8,4.3,13.1,5.5,8.8,50.1,37.0
2025-03-22 24:00,85.6,4.3,13.1,5.1,8.8,50.1,37.0
2025-03-23 01:00,90.0,4.3,13.1,5.1,8.8,50.1,36.4
2025-03-23 02:00,92.1,4.3,13.1,5.1,8.8,50.1,36.0
2025-03-23 03:00,93.2,4.3,13.1,5.1,8.8,50.1,36.0
2025-03-23 04:00,94.2,4.3,13.1,5.1,8.8,50.1,36.0
2025-03-23 05:00,95.1,4.3,13.1,5.1,8.8,50.1,36.0
2025-03-23 06:00,95.8,4.3,13.1,5.1,8.8,50.1,36.0
2025-03-23 07:00,96.3,4.3,13.1,5.1,8.8,50.1,35.4
2025-03-23 08:00,156.4,7.8,13.1,13.3,10.3,50.1,35.1
2025-03-23 09:00,150.5,14.0,13.1,13.3,18.6,50.1,35.6
2025-03-23 10:00,143.9,15.5,13.1,13.3,22.3,50.1,36.6
2025-03-23 11:00,139.6,15.5,13.1,13.3,22.3,50.1,37.6
2025-03-23 12:00,136.6,15.5,13.1,13.3,22.3,50.1,38.6
2025-03-23 13:00,134.7,15.5,13.1,13.3,22.3,50.1,39.0
2025-03-23 14:00,127.0,13.8,13.1,13.3,17.1,50.1,39.6
2025-03-23 15:00,126.8,13.8,13.1,13.3,17.1,50.1,39.9
2025-03-23 16:00,127.1,13.8,13.1,13.3,17.1,50.1,39.9
2025-03-23 17:00,127.4,13.8,13.1,13.3,17.1,50.1,40.6
2025-03-23 18:00,130.5,12.6,13.1,13.3,17.1,50.1,41.0
